_id,application_date,completed_date,description,issued_date,permit_num,permit_type,postal,revision_num,status,street_direction,street_name,street_num,street_type,structure_type,green_tech,green_roof_area,green_roof_variation_area,heater_work,address,location,latitude,longitude
32046,2010-07-16,,"Proposal to erect a 11 sty mixed use building containg 152 units (9- live/work units on gorund floor and 143 residential units above), retail at grade and 3 levels of below grade parking.",2012-09-11,10 222037,New Building,   ,0,Inspection, ,DOVERCOURT,40,RD,Mixed Use/Res w Non Res,Green Roof,336,,,"40 DOVERCOURT RD   Toronto, Canada","40, Dovercourt Road, Little Portugal, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6J 1H8, Canada",43.6415639,-79.4218715
32047,2010-07-23,2012-09-26,"Construct  new police service facility w/ 2 storey below grade parking and detention centre and 2 storey above grade office area. - See 10 162657 ZPR for PPR and 10 190749 STE 18 SA for SPA.
Separate sprinkler permit required - charged on this permit",2011-04-13,10 227495,New Building,M6J,0,Closed, ,ST ANNES,11,RD,Multiple Use/Non Residential,Green Roof,1220,0,,"11 ST ANNES RD   Toronto, Canada","St Annes Road, Little Portugal, Davenport, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6H 1A6, Canada",43.651502,-79.4265583
32048,2010-08-17,,"Construct 46-storey mixed-use building containing 588 dwelling units, commercial at grade and 6 levels below grade.",2013-06-21,10 240746,New Building,M5V,0,Inspection,W,ADELAIDE,295,ST,Mixed Use/Res w Non Res,Green Roof,620,,,"295 ADELAIDE ST W Toronto, Canada","Adelaide Street West, Fashion District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 1R7, Canada",43.647051,-79.3941058
32049,2010-08-20,2012-12-13,"Proposal to install green roof on top of existing community hall ""Riverdale Immigrant Women Enterprises"" (131.60m2).",2010-10-04,10 243442,Building Additions/Alterations,M4L,0,Closed,E,GERRARD,1326,ST,Community Hall,Green Roof,131.6,,,"1326 GERRARD ST E Toronto, Canada","1326, Gerrard Street East, Gerrard India Bazaar, East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4L 1Y7, Canada",43.67162045,-79.32548925
32050,2010-09-10,2019-01-23,"New mixed use building (with Hotel and Retail uses). 46 Storey Hotel. 567 rooms - 3 levels of underground parking - 366 parking spaces total (hotel 153 spaces, office 213 spaces). 
PLEASE NOTE THAT UNDERGROUND PARKING GARAGE WILL SERVICE HOTEL BUILDING AS WELL AS NEW OFFICE BUILDING TO BE APPLIED FOR AT A LATER DATE ON THE SAME SITE",2014-01-23,10 255756,New Building,   ,0,Closed, ,BREMNER,120,BLVD,Mixed Use/Res w Non Res,Green Roof,1051.9,988.7,,"120 BREMNER BLVD   Toronto, Canada","Oliver Wyman, Bremner Boulevard, Harbourfront, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5J 0A8, Canada",43.6429936,-79.3829397
32051,2010-10-06,,"New 27 storey residential tower with 318 units and 5 levels of under ground parking. 
Increased to 33 storeys and 402 units and 5 levels of underground parking.",2013-10-02,10 272513,New Building,   ,0,Inspection, ,YORKLAND,275,RD,Apartment Building,Green Roof,744.9,10.5,,"275 YORKLAND RD   Toronto, Canada",,,
32052,2010-10-12,2011-09-12,Installation of a green roof on the addition constructed under permit 06-164920 BLD,2010-11-12,10 275713,Small Residential Projects,M6S,0,Closed, ,MOSSOM,1,PL,SFD - Detached,Green Roof,152,,,"1 MOSSOM PL   Toronto, Canada","1, Mossom Place, Bloor West Village, Swansea, Parkdale—High Park, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6S, Canada",43.644388,-79.4833077
32053,2011-08-09,2011-09-12,"Revision 01: revision to roof end detail.
(Installation of a green roof on the addition constructed under permit 06-164920 BLD)",2011-08-15,10 275713,Small Residential Projects,M6S,1,Closed, ,MOSSOM,1,PL,SFD - Detached,Green Roof,152,,,"1 MOSSOM PL   Toronto, Canada","1, Mossom Place, Bloor West Village, Swansea, Parkdale—High Park, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6S, Canada",43.644388,-79.4833077
32054,2010-10-22,2011-10-31,Proposal to construct a green roof atop an existing detached garage.  See related permit 10 175351 BLD.,2010-11-05,10 282856,Small Residential Projects,M4T,0,Closed, ,HARPER,55,AVE,SFD - Detached,Green Roof,60.9,,,"55 HARPER AVE   Toronto, Canada","55, Harper Avenue, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4T 1C9, Canada",43.690855,-79.3745791
32055,2010-10-28,,"Proposal to construct Phase 1 of 3-phase project: 22 storey apartment building  (Tower 'A') with 216 residential units with (1) level of underground and (3) levels above grade parking. 
TOWNHOUSES NOT PART OF THIS PERMIT",2012-07-25,10 286777,New Building,M9B,0,Inspection, ,VALHALLA INN,1,RD,Apartment Building,Green Roof,581.5,0,,"1 VALHALLA INN RD   Toronto, Canada","1, Valhalla Inn Road, Eatonville, Etobicoke, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9C 0B1, Canada",43.6408605,-79.5601143
32056,2010-11-08,2019-04-17,"TTC Transit Facility , York University Subway Station in support of the Toronto York Spadina Subway Extension ( TYSSE) York University Station.",2017-06-16,10 292819,New Building,   ,0,Closed, ,IAN MACDONALD,120,BLVD,"Transit Station,Subway, Bus Terminal",Green Roof,360,190.5,,"120 IAN MACDONALD BLVD   Toronto, Canada","York University, Ian Macdonald Boulevard, Humber River—Black Creek, North York, Toronto, Golden Horseshoe, Ontario, M7A 2C5, Canada",43.7740965,-79.4995213
32057,2010-11-19,,"Proposal to construct a new eight storey mixed use building.  Building comprised of 82 residential units, ground floor retail use and three below grade parking facilities.  See also 10 165672 STE and 10 247123 MV.",2011-10-17,10 299666,New Building,M5A,0,Inspection, ,EASTERN,2,AVE,Mixed Use/Res w Non Res,Green Roof,263.4,0,,"2 EASTERN AVE   Toronto, Canada","Eastern Avenue, Leslieville, East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4M 2Y6, Canada",43.6603981,-79.3306825
32058,2010-11-22,2013-02-06,"Addition to existing sfd, decks, green roof, detached garage and pool house on consolidated lot",2010-12-23,10 300519,Small Residential Projects,M4N,0,Closed, ,PLYMBRIDGE,10,RD,SFD - Detached,Green Roof,71.72,,,"10 PLYMBRIDGE RD   Toronto, Canada","10, Plymbridge Road, Hogg's Hollow, North York, Toronto, Golden Horseshoe, Ontario, M4N 2N5, Canada",43.7392476,-79.4003682
32059,2010-12-16,2016-02-09,"Proposal to construct a 12 sty condo with 334 residential units, commercial on ground floor, and 4 levels of below grade parking.  ""Fashion House"". Two Towers; One facing King St West and other one facing Adelaide St West.",2013-05-02,10 315385,New Building,M5V,0,Closed,W,KING,560,ST,Mixed Use/Res w Non Res,Green Roof,1541,,,"560 KING ST W Toronto, Canada","King Street West, Parkdale, Parkdale—High Park, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6K 3C5, Canada",43.6392151,-79.4260299
32060,2010-12-16,,"Proposal to construct a 12 sty condo with 87 residential units,  and 1 community facility space at grade.",2012-01-18,10 315822,New Building,M5V,0,Inspection, ,CAMDEN,32,ST,Mixed Use/Res w Non Res,Green Roof,138.29,0,,"32 CAMDEN ST   Toronto, Canada","32, Camden Street, Queen West, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 1X9, Canada",43.6472278,-79.397088
32061,2010-12-17,2018-06-29,"Proposal to construct a 14 sty condo with retail on ground floor, 4 levels of below grade parking, and 244 residential units.  ""Fuzion Condo"".",2013-12-20,10 316687,New Building,   ,0,Closed, ,JOE SHUSTER,20,WAY,Mixed Use/Res w Non Res,Green Roof,716.7,0,,"20 JOE SHUSTER WAY   Toronto, Canada","Fuzion Convenience, Joe Shuster Way, Little Tibet, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6K 0C1, Canada",43.6401487,-79.4238567
32062,2011-01-18,,12 storey condominium with ground floor retail,2012-10-10,11 108543,New Building,   ,0,Inspection,W,THE DONWAY,85, ,Apartment Building,Green Roof,390,0,,"85 THE DONWAY   W Toronto, Canada","Reflections at Don Mills, The Donway West, Don Mills, Don Valley East, North York, Toronto, Golden Horseshoe, Ontario, M3C 2C4, Canada",43.733221,-79.34605452
32063,2011-02-18,,"Proposal for multiple projects to an existing 3 storey SFD-detached dwelling.  Scope of work includes the construction of a 2 storey rear addition, a third floor addition with a dormer enlargement, interior alterations to all floors, new rear deck, and a detached garage with a green roof at the rear of the site.  See also 10 229213 ZZC, 10 277744 MV and Final and BindingA0855/10TEY.",2011-03-22,11 129874,Small Residential Projects,M6G,0,Inspection, ,CLINTON,421,ST,SFD - Detached,Green Roof,41,,,"421 CLINTON ST   Toronto, Canada","421, Clinton Street, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6G 4B9, Canada",43.66575511,-79.41778944
32064,2011-02-24,2020-03-09,"New One Storey Banquet Hall Building with Mezzanine including HVAC, Plumbing and Site Services",2014-03-25,11 132392,New Building,   ,0,Closed, ,MCNICOLL,3895,AVE,Restaurant Greater Than 30 Seats,Green Roof,523.6,0,,"3895 MCNICOLL AVE   Toronto, Canada","3895, McNicoll Avenue, Browns Corners, Scarborough North, Scarborough, Toronto, Golden Horseshoe, Ontario, M1X 1X4, Canada",43.8270135,-79.234705
32065,2011-03-11,,"Proposal to construct 2 condo buildings (1-7 sty & 1- 16 sty) with link, commercial on ground floor, 349 residential units, and no below grade parking.  West Don lands PHASE 1 (Block 4 West & Block 3).",2012-07-17,11 142921,New Building,   ,0,Inspection,E,KING,635,ST,Mixed Use/Res w Non Res,Green Roof,2063,,,"635 KING ST E Toronto, Canada","King Street East, Trefann Court, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 1L1, Canada",43.6521168,-79.3644797
32066,2011-03-17,,This is for the Fort York lands known as 100 Garrison Road and 800 Fleet Street to permit the construction of a two storey Visitor Centre complete with roof terrace and related commercial uses to include a gift shop and a restaurant with more than 30 seats. There is also a parking area for approx. 60 vehicles and bus parking located south of the building. ,2013-05-29,11 147390,New Building,M5V,0,Inspection, ,GARRISON,100,RD,Other,Green Roof,729.6,0,,"100 GARRISON RD   Toronto, Canada","Garrison Road, Fort York, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 1A9, Canada",43.6372773,-79.4087542
32067,2011-03-25,2014-12-03,Thorncliffe Park Relief School - Two storey addition,2012-06-06,11 154403,Building Additions/Alterations,M4H,0,Closed, ,THORNCLIFFE PARK,80,DR,Elementary School,Green Roof,1032,742,,"80 THORNCLIFFE PARK DR   Toronto, Canada","Thorncliffe Park Public School, Thorncliffe Park Drive, Thorncliffe Park, East York, Toronto, Golden Horseshoe, Ontario, M4H 1K3, Canada",43.70493815,-79.34432877
32068,2011-04-21,,Permit to construct new 11 storey residential condo building - 96 residential suites - 3 levels below grade parking - 64 parking spaces including visitor spaces - 10 bicycle parking spaces. - see 10 189510 STE 20 SA for siteplan - 11 169993 MV of C of A.,2015-06-22,11 180260,New Building,M5T,0,Inspection, ,BEVERLEY,15,ST,Apartment Building,Green Roof,140,0,,"15 BEVERLEY ST   Toronto, Canada","15, Beverley Street, Queen West, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 2A1, Canada",43.650438,-79.392333
32069,2011-05-04,2013-09-19,"Convenience address is 230 Sackville St
Permit to construct new 10 storey mixed use building with commercial at grade, office on second floor.  Remainng floors are residential.  155 residential units - 2 levels below grade parking - 105 parking spaces. 190 Bicycle parking spaces.",2013-05-31,11 187152,New Building,M5T,0,Closed,E,DUNDAS,591,ST,Mixed Use/Res w Non Res,Green Roof,986,,,"591 DUNDAS ST E Toronto, Canada","591, Dundas Street East, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 2B7, Canada",43.6602551,-79.3616475
32070,2011-05-09,,"(Phase 2 of 3, Tower B) Proposed new 35 storey apartment building with 329 units plus 7 units on podium TOTAL UNITS 336, two levels of below grade parking and three levels of above grade parking.
SEPARATE TOWNHOUSE BLOCKS NOT PART OF THIS PERMIT",2013-02-21,11 190549,New Building,M9B,0,Inspection, ,VALHALLA INN,1,RD,Apartment Building,Green Roof,695,,,"1 VALHALLA INN RD   Toronto, Canada","1, Valhalla Inn Road, Eatonville, Etobicoke, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9C 0B1, Canada",43.6408605,-79.5601143
32071,2011-05-12,,CONVENIENCE ADDRESS IS 402 SHUTER - Permit to construct new City of Toronto Community Centre - 2 Stories - Regent Park Community Centre.,2013-08-30,11 193106,New Building,M5T,0,Inspection,E,DUNDAS,591,ST,Other,Green Roof,1442,,,"591 DUNDAS ST E Toronto, Canada","591, Dundas Street East, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 2B7, Canada",43.6602551,-79.3616475
32072,2011-05-24,,Construct banquet hall - shell only BLDG A,2015-03-05,11 201329,New Building,   ,0,Inspection, ,IRONSIDE,30,CRES,Restaurant Greater Than 30 Seats,Green Roof,431.5,0,,"30 IRONSIDE CRES   Toronto, Canada","30, Ironside Crescent, Armadale, Scarborough North, Scarborough, Toronto, Golden Horseshoe, Ontario, M1X 1L9, Canada",43.8245187,-79.2462348
32073,2011-06-10,2016-11-23,"Permit to construct a new 47 storey mixed-use building comprised of  234 residential dwelling units,  644m2 of commercial space and 100 parking spaces including 4 car share spaces.",2013-12-19,11 216050,New Building,   ,0,Closed,W,KING,224,ST,Mixed Use/Res w Non Res,Green Roof,277.33,0,,"224 KING ST W Toronto, Canada","Theatre Park, King Street West, Entertainment District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5H, Canada",43.6473388,-79.3872507
32074,2011-06-14,2013-04-02,construct a two (2) storey shell building cladded with precast,2011-10-31,11 218683,New Building,   ,0,Closed, ,MARKHAM,3115,RD,Industrial,Green Roof,324,0,,"3115 MARKHAM RD   Toronto, Canada","Markham Road, Scarborough Village, Scarborough—Guildwood, Scarborough, Toronto, Golden Horseshoe, Ontario, M1M 2J1, Canada",43.7427005,-79.2186311
32075,2011-06-24,,PHASE 1 - Permit to construct new 31 storey building with ground floor community space - 337 residentail units - 485 parking spaces (PHASE 1 and Partial PHASE  2 and visitor parking spaces) - 5 levels below grade parking. - 396 Bicycle parking spaces.,,11 221432,New Building,M5V,0,Issuance Pending,W,RICHMOND,199,ST,Mixed Use/Res w Non Res,Green Roof,473,0,,"199 RICHMOND ST W Toronto, Canada","199, Richmond Street West, Entertainment District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5H, Canada",43.6495224,-79.3884112
32076,2011-06-21,," Construct a one-storey, 4,112 square metre addition to Leaside Memorial CommunityGardens Arena to accommodate an additional ice pad.",2012-04-26,11 223813,Building Additions/Alterations,M4G,0,Inspection, ,MILLWOOD,1073,RD,Recreational,Green Roof,404,0,,"1073 MILLWOOD RD   Toronto, Canada","1073, Millwood Road, Leaside, East York, Toronto, Golden Horseshoe, Ontario, M4G 1X6, Canada",43.7027256,-79.3603471
32077,2011-06-21,,Seven storey condo with 172 units and two levels of underground parking - Phantom Dev.,2013-11-25,11 223964,New Building,M2N,0,Inspection, ,SPRING GARDEN,399,AVE,Apartment Building,Green Roof,723.5,0,,"399 SPRING GARDEN AVE   Toronto, Canada","399, Spring Garden Avenue, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2N 3H5, Canada",43.76875957,-79.38952884
32078,2011-06-24,,"Proposal to construct a new (48) storey condominium building with (490) units, (5) levels of underground parking, (1) floor of ground floor retail shell space for Block A 520m2 only- Phase 1.",2013-09-05,11 226957,New Building,M8V,0,Inspection,W,LAKE SHORE,2200,BLVD,Apartment Building,Green Roof,52,,,"2200 LAKE SHORE BLVD W Toronto, Canada","2200, Lake Shore Boulevard West, Mimico By-The-Lake, Etobicoke—Lakeshore, Etobicoke, Toronto, Golden Horseshoe, Ontario, M8V 4C5, Canada",43.6229142,-79.4816461
32079,2011-06-29,,Proposed new two storey elementary school building on site of existing demolished elementary school.  ROLL 4498-2CC-COL4-ROW3,2012-08-22,11 229770,New Building,M8W,0,Inspection, ,COULES,20,CRT,Elementary School,Green Roof,0,370,,"20 COULES CRT   Toronto, Canada","20, Coules Court, Alderwood, Etobicoke—Lakeshore, Etobicoke, Toronto, Golden Horseshoe, Ontario, M8W 2N9, Canada",43.6083401,-79.5483042
32080,2011-06-30,,"This is for the construction of a new two storey carhouse building for the Toronto Transit Commission(TTC). The building will be 23,675 sm. .
Separate sprinkler permit required - charged on this permit.",2016-02-03,11 230682,New Building,   ,0,Inspection,E,LAKE SHORE,1313,BLVD,Industrial,Green Roof,9035.13,0,,"1313 LAKE SHORE BLVD E Toronto, Canada","1313, Lake Shore Boulevard East, Tiny Town, East York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4L 1E2, Canada",43.661067,-79.3195348
